d_westfriesland;West-Friesland;West-Friesland;West-Friesland;;West-Friesland;;;;;;;;;x
d_westfriesland_adj;Westfrieslander;Frisie Occidentale;Westfriesischer;;Frisio;;;;;;;;;x
k_westfriesland;West-Friesland;West-Friesland;West-Friesland;;West-Friesland;;;;;;;;;x
k_westfriesland_adj;Westfrieslander;Frisie Occidentale;Westfriesischer;;Frisio;;;;;;;;;x
e_westfriesland;Westfrieslander Empire;West-Friesland;West-Friesland;;West-Friesland;;;;;;;;;x
e_westfriesland_adj;Westfrieslander;Frisie Occidentale;Westfriesischer;;Frisio;;;;;;;;;x
d_zeeland;Zeeland;Zeeland;Zeeland;;Zeeland;;;;;;;;;x
d_zeeland_adj;Zeelander;Zélandaise;Zeelander;;Zelandés;;;;;;;;;x
k_zeeland;Zeeland;Zeeland;Zeeland;;Zeeland;;;;;;;;;x
k_zeeland_adj;Zeelander;Zélandaise;Zeelander;;Zelandés;;;;;;;;;x
e_zeeland;Zeelander Empire;Zeeland;Zeeland;;Zeeland;;;;;;;;;x
e_zeeland_adj;Zeelander;Zélandaise;Zeelander;;Zelandés;;;;;;;;;x
d_ostfriesland;Ost-Friesland;Ost-Friesland;Ost-Friesland;;Ost-Friesland;;;;;;;;;x
d_ostfriesland_adj;Ostfrieslander;Frisie Orientale;Ostfriesischer;;Ostfrieslandés;;;;;;;;;x
k_ostfriesland;Ost-Friesland;Ost-Friesland;Ost-Friesland;;Ost-Friesland;;;;;;;;;x
k_ostfriesland_adj;Ostfrieslander;Frisie Orientale;Ostfriesischer;;Ostfrieslandés;;;;;;;;;x
e_ostfriesland;Ostfrieslander Empire;Ost-Friesland;Ost-Friesland;;Ost-Friesland;;;;;;;;;x
e_ostfriesland_adj;Ostfrieslander;Frisie Orientale;Ostfriesischer;;Ostfrieslandés;;;;;;;;;x
d_frisia;Friesland;Friesland;Friesland;;Friesland;;;;;;;;;x
d_frisia_adj;Frisian;Frisonne;Friesischer;;Frisio;;;;;;;;;x
k_frisia;Friesland;Friesland;Friesland;;Friesland;;;;;;;;;x
k_frisia_adj;Frisian;Frisonne;Friesischer;;Frisio;;;;;;;;;x
e_frisia;Frisian Empire;Friesland;Friesland;;Friesland;;;;;;;;;x
e_frisia_adj;Frisian;Frisonne;Friesischer;;Frisio;;;;;;;;;x
d_sticht;Utrecht;Utrecht;Utrecht;;Utrecht;;;;;;;;;x
d_sticht_adj;Stichtian;Stichtienne;Stichter;;Stichtianés;;;;;;;;;x
k_sticht;Utrecht;Utrecht;Utrecht;;Utrecht;;;;;;;;;x
k_sticht_adj;Stichtian;Stichtienne;Stichter;;Stichtianés;;;;;;;;;x
e_sticht;Stichtian Empire;Utrecht;Utrecht;;Utrecht;;;;;;;;;x
e_sticht_adj;Stichtian;Stichtienne;Stichter;;Stichtianés;;;;;;;;;x
d_gelre;Gelre;Gelre;Gelre;;Gelre;;;;;;;;;x
d_gelre_adj;Gelrian;Gueldrienne;Gelrischer;;Gelrianés;;;;;;;;;x
k_gelre;Gelre;Gelre;Gelre;;Gelre;;;;;;;;;x
k_gelre_adj;Gelrian;Gueldrienne;Gelrischer;;Gelrianés;;;;;;;;;x
e_gelre;Gelrian Empire;Gelre;Gelre;;Gelre;;;;;;;;;x
e_gelre_adj;Gelrian;Gueldrienne;Gelrischer;;Gelrianés;;;;;;;;;x
d_zutphen;Zutphen;Zutphen;Zutphen;;Zutphen;;;;;;;;;x
d_zutphen_adj;Zutphene;Zutphene;Zutphene;;Zutphene;;;;;;;;;x
k_zutphen;Zutphen;Zutphen;Zutphen;;Zutphen;;;;;;;;;x
k_zutphen_adj;Zutphene;Zutphene;Zutphene;;Zutphene;;;;;;;;;x
e_zutphen;Zutphene Empire;Zutphen;Zutphen;;Zutphen;;;;;;;;;x
e_zutphen_adj;Zutphene;Zutphene;Zutphene;;Zutphene;;;;;;;;;x
d_oversticht;Overijssel;Overijssel;Overijssel;;Overijssel;;;;;;;;;x
d_oversticht_adj;Overstichtienne;Overstichtienne;Overstichtienne;;Overstichtienne;;;;;;;;;x
k_oversticht;Overijssel;Overijssel;Overijssel;;Overijssel;;;;;;;;;x
k_oversticht_adj;Overstichtienne;Overstichtienne;Overstichtienne;;Overstichtienne;;;;;;;;;x
e_oversticht;Overstichtienne Empire;Overijssel;Overijssel;;Overijssel;;;;;;;;;x
e_oversticht_adj;Overstichtienne;Overstichtienne;Overstichtienne;;Overstichtienne;;;;;;;;;x
d_brabant;Brabant;Brabant;Brabant;;Brabant;;;;;;;;;x
d_brabant_adj;Brabantian;Brabantoise;Brabantischer;;Brabanzón;;;;;;;;;x
k_brabant;Brabant;Brabant;Brabant;;Brabant;;;;;;;;;x
k_brabant_adj;Brabantian;Brabantoise;Brabantischer;;Brabanzón;;;;;;;;;x
e_brabant;Brabantian Empire;Brabant;Brabant;;Brabant;;;;;;;;;x
e_brabant_adj;Brabantian;Brabantoise;Brabantischer;;Brabanzón;;;;;;;;;x
d_breda;Breda;Breda;Breda;;Breda;;;;;;;;;x
d_breda_adj;Bredian;Brédoise;Bredischer;;Brenés;;;;;;;;;x
k_breda;Breda;Breda;Breda;;Breda;;;;;;;;;x
k_breda_adj;Bredian;Brédoise;Bredischer;;Brenés;;;;;;;;;x
e_breda;Bredian Empire;Breda;Breda;;Breda;;;;;;;;;x
e_breda_adj;Bredian;Brédoise;Bredischer;;Brenés;;;;;;;;;x
d_limburg;Limbourgh;Limbourgh;Limbourgh;;Limbourgh;;;;;;;;;x
d_limburg_adj;Limburgienne;Limburgienne;Limburgienne;;Limburgienne;;;;;;;;;x
k_limburg;Limbourgh;Limbourgh;Limbourgh;;Limbourgh;;;;;;;;;x
k_limburg_adj;Limburgienne;Limburgienne;Limburgienne;;Limburgienne;;;;;;;;;x
e_limburg;Limburgienne Empire;Limbourgh;Limbourgh;;Limbourgh;;;;;;;;;x
e_limburg_adj;Limburgienne;Limburgienne;Limburgienne;;Limburgienne;;;;;;;;;x
d_loon;Loon;Loon;Loon;;Loon;;;;;;;;;x
d_loon_adj;Loonian;Loonoise;Loonischer;;Loonianés;;;;;;;;;x
k_loon;Loon;Loon;Loon;;Loon;;;;;;;;;x
k_loon_adj;Loonian;Loonoise;Loonischer;;Loonianés;;;;;;;;;x
e_loon;Loonian Empire;Loon;Loon;;Loon;;;;;;;;;x
e_loon_adj;Loonian;Loonoise;Loonischer;;Loonianés;;;;;;;;;x
d_julich;Jülich;Jülich;Jülich;;Jülich;;;;;;;;;x
d_julich_adj;Jülichian;Julieroise;Jülicher;;Julichiano;;;;;;;;;x
k_julich;Jülich;Jülich;Jülich;;Jülich;;;;;;;;;x
k_julich_adj;Jülichian;Julieroise;Jülicher;;Julichiano;;;;;;;;;x
e_julich;Jülichian Empire;Jülich;Jülich;;Jülich;;;;;;;;;x
e_julich_adj;Jülichian;Julieroise;Jülicher;;Julichiano;;;;;;;;;x
d_kleve;Kleve;Kleve;Kleve;;Kleve;;;;;;;;;x
d_kleve_adj;Klevian;Clévoise;Klever;;Clevereño;;;;;;;;;x
k_kleve;Kleve;Kleve;Kleve;;Kleve;;;;;;;;;x
k_kleve_adj;Klevian;Clévoise;Klever;;Clevereño;;;;;;;;;x
e_kleve;Klevian Empire;Kleve;Kleve;;Kleve;;;;;;;;;x
e_kleve_adj;Klevian;Clévoise;Klever;;Clevereño;;;;;;;;;x
d_luxembourg;Lëtzebuerg;Lëtzebuerg;Lëtzebuerg;;Lëtzebuerg;;;;;;;;;x
d_luxembourg_adj;Luxembourgian;Luxembourgeoise;Luxemburgischer;;Luxemburgués;;;;;;;;;x
k_luxembourg;Lëtzebuerg;Lëtzebuerg;Lëtzebuerg;;Lëtzebuerg;;;;;;;;;x
k_luxembourg_adj;Luxembourgian;Luxembourgeoise;Luxemburgischer;;Luxemburgués;;;;;;;;;x
e_luxembourg;Luxembourgian Empire;Lëtzebuerg;Lëtzebuerg;;Lëtzebuerg;;;;;;;;;x
e_luxembourg_adj;Luxembourgian;Luxembourgeoise;Luxemburgischer;;Luxemburgués;;;;;;;;;x
d_laroche;Chiny;Chiny;Chiny;;Chiny;;;;;;;;;x
d_laroche_adj;La Rochianne;La Rochianne;La Rochianne;;La Rochianne;;;;;;;;;x
k_laroche;Chiny;Chiny;Chiny;;Chiny;;;;;;;;;x
k_laroche_adj;La Rochianne;La Rochianne;La Rochianne;;La Rochianne;;;;;;;;;x
e_laroche;La Rochianne Empire;Chiny;Chiny;;Chiny;;;;;;;;;x
e_laroche_adj;La Rochianne;La Rochianne;La Rochianne;;La Rochianne;;;;;;;;;x
d_chiny;La Rochy;La Rochy;La Rochy;;La Rochy;;;;;;;;;x
d_chiny_adj;Cineanne;Cineanne;Cineanne;;Cineanne;;;;;;;;;x
k_chiny;La Rochy;La Rochy;La Rochy;;La Rochy;;;;;;;;;x
k_chiny_adj;Cineanne;Cineanne;Cineanne;;Cineanne;;;;;;;;;x
e_chiny;Cineanne Empire;La Rochy;La Rochy;;La Rochy;;;;;;;;;x
e_chiny_adj;Cineanne;Cineanne;Cineanne;;Cineanne;;;;;;;;;x
d_lorraine;Lothringen;Lothringen;Lothringen;;Lothringen;;;;;;;;;x
d_lorraine_adj;Lorrainian;Lorrainne;Lothringischer;;Loreno;;;;;;;;;x
k_lorraine;Lothringen;Lothringen;Lothringen;;Lothringen;;;;;;;;;x
k_lorraine_adj;Lorrainian;Lorrainne;Lothringischer;;Loreno;;;;;;;;;x
e_lorraine;Lorrainian Empire;Lothringen;Lothringen;;Lothringen;;;;;;;;;x
e_lorraine_adj;Lorrainian;Lorrainne;Lothringischer;;Loreno;;;;;;;;;x
d_metz;Metz;Metz;Metz;;Metz;;;;;;;;;x
d_metz_adj;Metzian;Messine;Metzer;;Metzianés;;;;;;;;;x
k_metz;Metz;Metz;Metz;;Metz;;;;;;;;;x
k_metz_adj;Metzian;Messine;Metzer;;Metzianés;;;;;;;;;x
e_metz;Metzian Empire;Metz;Metz;;Metz;;;;;;;;;x
e_metz_adj;Metzian;Messine;Metzer;;Metzianés;;;;;;;;;x
d_saintois;Vaudémont;Vaudémont;Vaudémont;;Vaudémont;;;;;;;;;x
d_saintois_adj;Saintoisian;Saintoisienne;Saintoiser;;Saintoisiano;;;;;;;;;x
k_saintois;Vaudémont;Vaudémont;Vaudémont;;Vaudémont;;;;;;;;;x
k_saintois_adj;Saintoisian;Saintoisienne;Saintoiser;;Saintoisiano;;;;;;;;;x
e_saintois;Saintoisian Empire;Vaudémont;Vaudémont;;Vaudémont;;;;;;;;;x
e_saintois_adj;Saintoisian;Saintoisienne;Saintoiser;;Saintoisiano;;;;;;;;;x
d_pfalz;Pfalz;Pfalz;Pfalz;;Pfalz;;;;;;;;;x
d_pfalz_adj;Pfalzian;Palatine;Pfälzischer;;Palatinado;;;;;;;;;x
k_pfalz;Pfalz;Pfalz;Pfalz;;Pfalz;;;;;;;;;x
k_pfalz_adj;Pfalzian;Palatine;Pfälzischer;;Palatinado;;;;;;;;;x
e_pfalz;Pfalzian Empire;Pfalz;Pfalz;;Pfalz;;;;;;;;;x
e_pfalz_adj;Pfalzian;Palatine;Pfälzischer;;Palatinado;;;;;;;;;x
d_trier;Trier;Trier;Trier;;Trier;;;;;;;;;x
d_trier_adj;Trierian;Trévoise;Trierer;;Trieriano;;;;;;;;;x
k_trier;Trier;Trier;Trier;;Trier;;;;;;;;;x
k_trier_adj;Trierian;Trévoise;Trierer;;Trieriano;;;;;;;;;x
e_trier;Trierian Empire;Trier;Trier;;Trier;;;;;;;;;x
e_trier_adj;Trierian;Trévoise;Trierer;;Trieriano;;;;;;;;;x
d_nordgau;Nordgau;Nordgau;Nordgau;;Nordgau;;;;;;;;;x
d_nordgau_adj;Nordgauer;Nordgauvienne;Nordgauer;;Nordgauerense;;;;;;;;;x
k_nordgau;Nordgau;Nordgau;Nordgau;;Nordgau;;;;;;;;;x
k_nordgau_adj;Nordgauer;Nordgauvienne;Nordgauer;;Nordgauerense;;;;;;;;;x
e_nordgau;Nordgauer Empire;Nordgau;Nordgau;;Nordgau;;;;;;;;;x
e_nordgau_adj;Nordgauer;Nordgauvienne;Nordgauer;;Nordgauerense;;;;;;;;;x
d_sundgau;Sundgau;Sundgau;Sundgau;;Sundgau;;;;;;;;;x
d_sundgau_adj;Sundgauer;Sundgauvienne;Sundgauer;;Sundgauerense;;;;;;;;;x
k_sundgau;Sundgau;Sundgau;Sundgau;;Sundgau;;;;;;;;;x
k_sundgau_adj;Sundgauer;Sundgauvienne;Sundgauer;;Sundgauerense;;;;;;;;;x
e_sundgau;Sundgauer Empire;Sundgau;Sundgau;;Sundgau;;;;;;;;;x
e_sundgau_adj;Sundgauer;Sundgauvienne;Sundgauer;;Sundgauerense;;;;;;;;;x
d_verdun;Verdun;Verdun;Verdun;;Verdun;;;;;;;;;x
d_verdun_adj;Verdunian;Verdunoise;Verduner;;Verdunés;;;;;;;;;x
k_verdun;Verdun;Verdun;Verdun;;Verdun;;;;;;;;;x
k_verdun_adj;Verdunian;Verdunoise;Verduner;;Verdunés;;;;;;;;;x
e_verdun;Verdunian Empire;Verdun;Verdun;;Verdun;;;;;;;;;x
e_verdun_adj;Verdunian;Verdunoise;Verduner;;Verdunés;;;;;;;;;x
d_bar;Barrois;Barrois;Barrois;;Barrois;;;;;;;;;x
d_bar_adj;Barroise;Barroise;Barroise;;Barroise;;;;;;;;;x
k_bar;Barrois;Barrois;Barrois;;Barrois;;;;;;;;;x
k_bar_adj;Barroise;Barroise;Barroise;;Barroise;;;;;;;;;x
e_bar;Barroise Empire;Barrois;Barrois;;Barrois;;;;;;;;;x
e_bar_adj;Barroise;Barroise;Barroise;;Barroise;;;;;;;;;x
d_liege;Liège;Liège;Liège;;Liège;;;;;;;;;x
d_liege_adj;Liegian;Liégeoise;Lüttischer;;Liejense;;;;;;;;;x
k_liege;Liège;Liège;Liège;;Liège;;;;;;;;;x
k_liege_adj;Liegian;Liégeoise;Lüttischer;;Liejense;;;;;;;;;x
e_liege;Liegian Empire;Liège;Liège;;Liège;;;;;;;;;x
e_liege_adj;Liegian;Liégeoise;Lüttischer;;Liejense;;;;;;;;;x
d_namur;Namur;Namur;Namur;;Namur;;;;;;;;;x
d_namur_adj;Namurienne;Namurienne;Namurienne;;Namurienne;;;;;;;;;x
k_namur;Namur;Namur;Namur;;Namur;;;;;;;;;x
k_namur_adj;Namurienne;Namurienne;Namurienne;;Namurienne;;;;;;;;;x
e_namur;Namurienne Empire;Namur;Namur;;Namur;;;;;;;;;x
e_namur_adj;Namurienne;Namurienne;Namurienne;;Namurienne;;;;;;;;;x
d_schwyz;Schwyz;Schwyz;Schwyz;;Schwyz;;;;;;;;;x
d_schwyz_adj;Schwyzian;Schwytzoise;Schwyzer;;Schwyzerín;;;;;;;;;x
k_schwyz;Schwyz;Schwyz;Schwyz;;Schwyz;;;;;;;;;x
k_schwyz_adj;Schwyzian;Schwytzoise;Schwyzer;;Schwyzerín;;;;;;;;;x
e_schwyz;Schwyzian Empire;Schwyz;Schwyz;;Schwyz;;;;;;;;;x
e_schwyz_adj;Schwyzian;Schwytzoise;Schwyzer;;Schwyzerín;;;;;;;;;x
d_grisons;Grischun;Grischun;Grischun;;Grischun;;;;;;;;;x
d_grisons_adj;Grisonian;Grisonne;Grisons-;;Grisonés;;;;;;;;;x
k_grisons;Grischun;Grischun;Grischun;;Grischun;;;;;;;;;x
k_grisons_adj;Grisonian;Grisonne;Grisons-;;Grisonés;;;;;;;;;x
e_grisons;Grisonian Empire;Grischun;Grischun;;Grischun;;;;;;;;;x
e_grisons_adj;Grisonian;Grisonne;Grisons-;;Grisonés;;;;;;;;;x
d_st_gallen;Sankt Gallen;Sankt Gallen;Sankt Gallen;;Sankt Gallen;;;;;;;;;x
d_st_gallen_adj;St. Gallenian;Saint-Galloise;St. Gallener;;Gallenianés;;;;;;;;;x
k_st_gallen;Sankt Gallen;Sankt Gallen;Sankt Gallen;;Sankt Gallen;;;;;;;;;x
k_st_gallen_adj;St. Gallenian;Saint-Galloise;St. Gallener;;Gallenianés;;;;;;;;;x
e_st_gallen;St. Gallenian Empire;Sankt Gallen;Sankt Gallen;;Sankt Gallen;;;;;;;;;x
e_st_gallen_adj;St. Gallenian;Saint-Galloise;St. Gallener;;Gallenianés;;;;;;;;;x
d_chur;Chur;Chur;Chur;;Chur;;;;;;;;;x
d_chur_adj;Chure;Chure;Chure;;Chure;;;;;;;;;x
k_chur;Chur;Chur;Chur;;Chur;;;;;;;;;x
k_chur_adj;Chure;Chure;Chure;;Chure;;;;;;;;;x
e_chur;Chure Empire;Chur;Chur;;Chur;;;;;;;;;x
e_chur_adj;Chure;Chure;Chure;;Chure;;;;;;;;;x
d_hamburg;Hamburg;Hamburg;Hamburg;;Hamburg;;;;;;;;;x
d_hamburg_adj;Hamburgian;Hambourgeoise;Hamburgischer;;Hamburgués;;;;;;;;;x
k_hamburg;Hamburg;Hamburg;Hamburg;;Hamburg;;;;;;;;;x
k_hamburg_adj;Hamburgian;Hambourgeoise;Hamburgischer;;Hamburgués;;;;;;;;;x
e_hamburg;Hamburgian Empire;Hamburg;Hamburg;;Hamburg;;;;;;;;;x
e_hamburg_adj;Hamburgian;Hambourgeoise;Hamburgischer;;Hamburgués;;;;;;;;;x
d_lubeck;Lübeck;Lübeck;Lübeck;;Lübeck;;;;;;;;;x
d_lubeck_adj;Lübecker;Lübeckoise;Lübecker;;Lubeco;;;;;;;;;x
k_lubeck;Lübeck;Lübeck;Lübeck;;Lübeck;;;;;;;;;x
k_lubeck_adj;Lübecker;Lübeckoise;Lübecker;;Lubeco;;;;;;;;;x
e_lubeck;Lübecker Empire;Lübeck;Lübeck;;Lübeck;;;;;;;;;x
e_lubeck_adj;Lübecker;Lübeckoise;Lübecker;;Lubeco;;;;;;;;;x
d_holstein;Holstein;Holstein;Holstein;;Holstein;;;;;;;;;x
d_holstein_adj;Holsteinian;Holsteinaise;Holsteinischer;;Holsteiniano;;;;;;;;;x
k_holstein;Holstein;Holstein;Holstein;;Holstein;;;;;;;;;x
k_holstein_adj;Holsteinian;Holsteinaise;Holsteinischer;;Holsteiniano;;;;;;;;;x
e_holstein;Holsteinian Empire;Holstein;Holstein;;Holstein;;;;;;;;;x
e_holstein_adj;Holsteinian;Holsteinaise;Holsteinischer;;Holsteiniano;;;;;;;;;x
d_celle;Celle;Celle;Celle;;Celle;;;;;;;;;x
d_celle_adj;Cellian;Cellienne;Celler;;Celleno;;;;;;;;;x
k_celle;Celle;Celle;Celle;;Celle;;;;;;;;;x
k_celle_adj;Cellian;Cellienne;Celler;;Celleno;;;;;;;;;x
e_celle;Cellian Empire;Celle;Celle;;Celle;;;;;;;;;x
e_celle_adj;Cellian;Cellienne;Celler;;Celleno;;;;;;;;;x
d_luneburg;Lüneburg;Lüneburg;Lüneburg;;Lüneburg;;;;;;;;;x
d_luneburg_adj;Lüneburgian;Lunebourgeoise;Lüneburgischer;;Luneburguesa;;;;;;;;;x
k_luneburg;Lüneburg;Lüneburg;Lüneburg;;Lüneburg;;;;;;;;;x
k_luneburg_adj;Lüneburgian;Lunebourgeoise;Lüneburgischer;;Luneburguesa;;;;;;;;;x
e_luneburg;Lüneburgian Empire;Lüneburg;Lüneburg;;Lüneburg;;;;;;;;;x
e_luneburg_adj;Lüneburgian;Lunebourgeoise;Lüneburgischer;;Luneburguesa;;;;;;;;;x
d_braunschweig;Braunschweig;Braunschweig;Braunschweig;;Braunschweig;;;;;;;;;x
d_braunschweig_adj;Braunschweigian;Brunswickoise;Braunschweigischer;;Neobrunswiqués;;;;;;;;;x
k_braunschweig;Braunschweig;Braunschweig;Braunschweig;;Braunschweig;;;;;;;;;x
k_braunschweig_adj;Braunschweigian;Brunswickoise;Braunschweigischer;;Neobrunswiqués;;;;;;;;;x
e_braunschweig;Braunschweigian Empire;Braunschweig;Braunschweig;;Braunschweig;;;;;;;;;x
e_braunschweig_adj;Braunschweigian;Brunswickoise;Braunschweigischer;;Neobrunswiqués;;;;;;;;;x
d_gottingen;Göttingen;Göttingen;Göttingen;;Göttingen;;;;;;;;;x
d_gottingen_adj;Göttingian;Göttingenoise;Göttinger;;Gotingués;;;;;;;;;x
k_gottingen;Göttingen;Göttingen;Göttingen;;Göttingen;;;;;;;;;x
k_gottingen_adj;Göttingian;Göttingenoise;Göttinger;;Gotingués;;;;;;;;;x
e_gottingen;Göttingian Empire;Göttingen;Göttingen;;Göttingen;;;;;;;;;x
e_gottingen_adj;Göttingian;Göttingenoise;Göttinger;;Gotingués;;;;;;;;;x
d_osnabruck;Osnabrück;Osnabrück;Osnabrück;;Osnabrück;;;;;;;;;x
d_osnabruck_adj;Osnabrückian;Osnabrückoise;Osnabrücker;;Osnabruckiano;;;;;;;;;x
k_osnabruck;Osnabrück;Osnabrück;Osnabrück;;Osnabrück;;;;;;;;;x
k_osnabruck_adj;Osnabrückian;Osnabrückoise;Osnabrücker;;Osnabruckiano;;;;;;;;;x
e_osnabruck;Osnabrückian Empire;Osnabrück;Osnabrück;;Osnabrück;;;;;;;;;x
e_osnabruck_adj;Osnabrückian;Osnabrückoise;Osnabrücker;;Osnabruckiano;;;;;;;;;x
d_bremen;Bremen;Brême;Bremen;;Bremen;;;;;;;;;x
d_bremen_adj;Bremenian;Brêmoise;Bremischer;;Bremense;;;;;;;;;x
k_bremen;Bremen;Brême;Bremen;;Bremen;;;;;;;;;x
k_bremen_adj;Bremenian;Brêmoise;Bremischer;;Bremense;;;;;;;;;x
e_bremen;Bremenian Empire;Brême;Bremen;;Bremen;;;;;;;;;x
e_bremen_adj;Bremenian;Brêmoise;Bremischer;;Bremense;;;;;;;;;x
d_oldenburg;Oldenburg;Oldenburg;Oldenburg;;Oldenburg;;;;;;;;;x
d_oldenburg_adj;Oldenburgian;Oldenbourgeoise;Oldenburgischer;;Oldenburgués;;;;;;;;;x
k_oldenburg;Oldenburg;Oldenburg;Oldenburg;;Oldenburg;;;;;;;;;x
k_oldenburg_adj;Oldenburgian;Oldenbourgeoise;Oldenburgischer;;Oldenburgués;;;;;;;;;x
e_oldenburg;Oldenburgian Empire;Oldenburg;Oldenburg;;Oldenburg;;;;;;;;;x
e_oldenburg_adj;Oldenburgian;Oldenbourgeoise;Oldenburgischer;;Oldenburgués;;;;;;;;;x
d_thuringen;Thüringen;Thüringen;Thüringen;;Thüringen;;;;;;;;;x
d_thuringen_adj;Thüringian;Thuringienne;Thüringer;;Turingio;;;;;;;;;x
k_thuringen;Thüringen;Thüringen;Thüringen;;Thüringen;;;;;;;;;x
k_thuringen_adj;Thüringian;Thuringienne;Thüringer;;Turingio;;;;;;;;;x
e_thuringen;Thüringian Empire;Thüringen;Thüringen;;Thüringen;;;;;;;;;x
e_thuringen_adj;Thüringian;Thuringienne;Thüringer;;Turingio;;;;;;;;;x
d_nassau;Nassau;Nassau;Nassau;;Nassau;;;;;;;;;x
d_nassau_adj;Nassauian;Nassauienne;Nassauer;;Nassauiano;;;;;;;;;x
k_nassau;Nassau;Nassau;Nassau;;Nassau;;;;;;;;;x
k_nassau_adj;Nassauian;Nassauienne;Nassauer;;Nassauiano;;;;;;;;;x
e_nassau;Nassauian Empire;Nassau;Nassau;;Nassau;;;;;;;;;x
e_nassau_adj;Nassauian;Nassauienne;Nassauer;;Nassauiano;;;;;;;;;x
d_koln;Köln;Köln;Köln;;Köln;;;;;;;;;x
d_koln_adj;Kölnian;Colonaise;Kölner;;Coloniense;;;;;;;;;x
k_koln;Köln;Köln;Köln;;Köln;;;;;;;;;x
k_koln_adj;Kölnian;Colonaise;Kölner;;Coloniense;;;;;;;;;x
e_koln;Kölnian Empire;Köln;Köln;;Köln;;;;;;;;;x
e_koln_adj;Kölnian;Colonaise;Kölner;;Coloniense;;;;;;;;;x
d_munster;Münster;Münster;Münster;;Münster;;;;;;;;;x
d_munster_adj;Munsterian;Munsteroise;Münsteraner;;Munsteriano;;;;;;;;;x
k_munster;Münster;Münster;Münster;;Münster;;;;;;;;;x
